316216,"I love this app. But you're starting to lose me. There are 3 major things wrong. 1)Redundant routes. Mainly on highways, interstates ect. Where the app tells you to exit and get off and then back on the same highway. Super inconvienent. 2)Navigation. Not having street names or #s along with voice nav leaves you guessing. 3)Off road eta. For some reason the algarythm inturprets unpaved roads to take hours to traverse. Misleading the driver with an inaccurate eta. Fix bugs and i edit"
316217,"Such a great app .But ... There's a lot of unnamed places : Buildings or locations , streets , beaches ..etc. (Talking about Morocco. Idk about other countries) And the app always have a bad location to my place . it's always far +200m From my real place. And sometimes when i'm taking a road. The signal doesn't follow . What's make it hard for a Traveler. I Hope u make some new updates to make it the Greatest app."
316218,"Edit 03.09.20: After nearly 10 years of using maps.me, I've finally switched to an open-source (GPL) OSM front-end, which has no ads, no forced updates, no commercial tie-ins, gives more control to the end-user (me!), and offers a richer useful feature set. Bye, and thanks for all the fish ..."
316221,"Voice navigation doesn't work when the phone is locked. The screen must be turned on the whole time, otherwise it won't work. This makes the navigation feature pretty much useless to me. Please fix this, Google Maps voice navigation works fine with the phone in my pocket and Bluetooth headphones connected."
316223,"App is simple and convenient to use. However, I've been getting push notifications in russian, which is terribly annoying, as my phone is configured to use English"
316224,"I originally paid for the full version a few years ago which removed the ads! Having done that I now find they want a further annual payment to remove ads I be already paid to have removed Fair comment from the developer!"
316227,"A wonderful app, that I have enjoyed using immensely, but, after last update, started giving me push notifications in Russian, without any prompt or say on my side."
316232,"With waking mode and tracker on, the system shews just time and does not show the distance or shows it incorrectly (150 m instead of approx 3 km.)"
316237,"Voice doesnt give directions anymore. Thanks for response. Works fine with bluetooth off."
316240,"What happen to this app. Before it was good but now it was horrible. I was lost so many times, and it was always saying wrong turns."
316242,"The roads are old and not updated still using old names and no new buildings and details. The UAE is daily changing but in this app still the same as 2010 Please make the map updated like Google maps"
316243,"It's good app , my problem that I lost all my book marks after reset my mobile and when reinstall the app I lost the old book marks !"
316246,"[EDIT:] Thanks for your reply. Even without GPS, this would still be very useful as a detailed, zoomable map if it could be reliably used offline, as your description implies. But the last time I tried to use it, it refused to run because I had no Net connection. Apparently it wanted to check for a newer version of my map, and wouldn't let me see the one I had. How about relaxing a bit about that, and letting us update when we can?"
316254,"Christ almighty, if I could give 0 stars I would. These guys have been spewing out feature after feature, THAT NO ONE ASKED FOR. You also fixed virtually NOTHING in the way of bugs in the past 3 years. And there are HUNDREDS on GitHub. FIX YOUR GODDAMN BUGS ALREADY!!!!"
316257,"Couldn't hear instructions on my Bluetooth helmet while my android phone was connected... Ruined a bit my experience...."
316269,"Wonderful app, but there is still much to do. Can you add opportunity to create your own guides ? It would be nice to save a bicycle track as a guide. Currently you can import .kml files but firslty you have to create it with the help of another app."
316275,"very very slow download of a 100mb file. a 56k dial up is faster! cant make any route example from a to b bec it need map download but it cant download bec its very slow.! are you kidding me? i haver steady data connection. anything else loads asap. only this app is doing nothing. your respond is a joke!"
316279,"All in all is good for finding some hard to find adress. But as for traffic details, it has no support. There is little button in the options calles Traffic, but when pressed it sais traffic not available."
316282,"I didnt want navigation why does it try to download it Otherwise it has some footpaths and contours,but only every 100m so thats good,and is easy on the eye"
316287,"Cannot move or resequence waypoints, can't save routes and one wrong move and the whole lot is wiped and you have to start again. Very unimpressed."
316290,"Still won't download maps onto my Samsung Galaxy M31... Could it be a Ukrainian location problem ? I have installed a VPN as advised and it takes 5 minutes to download a 69 MB map. That includes it failing 3 times. I would like to give this 5 Stars again."
316292,"Very good maps application, will get 5 stars when you add built in suport to import GPX files and integration with Viewranger."
316303,"why do you not have an updated map always 2016 or 2000 i guess, we have been in our house for 5 years still not on the map"
316309,"Thanks for the response. It works now. It now tells me that traffic detail is not available. Is this an issue with my location or something else?"
